VCC,TARGTYPE,GCSAT,HOST,RA,DEC,VHEL,VERR,VERR_pe,VERR_ne,ZCONF,VOBS,VOBS_pe,VOBS_ne,ABANDCOR,ABANDCOR_pe,ABANDCOR_ne,HELCOR,SN,KECKID,MASKNAME,SLITNUM,ZSPECNUM,ZQUAL,YLOW,YHIGH,SPEC1DNAME,Type,Probability,Nucleus
---,MST,N,---,188.6127471923828,11.838250160217285,-137.0556182861328,23.49970817565918,24.808696746826172,21.990793228149414,1.0,-123.755615234375,24.777141571044922,21.955188751220703,0.6304361820220947,26.66844940185547,159.87060546875,13.300000190734863,1.1299999952316284,mst516,vdgc6,63,78,2,20,26,spec1d.vdgc2.033.gcN241.fits,Star,0.9627649188041687,0
---,SGR,N,---,188.5847930908203,12.038944244384766,-8.406615257263184,6.581202983856201,5.563579559326172,6.868081092834473,1.0,5.723959445953369,5.163572311401367,6.424444675445557,0.8305745720863342,1.6511422395706177,2.081439971923828,13.300000190734863,9.649999618530273,sgr426,vdgc6,61,76,4,54,58,spec1d.vdgc2.034.gcN242.fits,Star,0.9827187657356262,0
---,SGR,N,---,188.56211853027344,12.00505542755127,40.40715408325195,3.555926561355591,2.7417874336242676,2.8982956409454346,1.0,55.638492584228516,2.3115992546081543,2.461703062057495,1.9313360452651978,0.7805399894714355,0.8806092143058777,13.300000190734863,19.6200008392334,sgr418,vdgc6,60,75,4,40,44,spec1d.vdgc2.035.gcN244.fits,Star,0.9822919964790344,0
---,SGR,N,---,188.6024169921875,11.991527557373047,-45.88254165649414,7.542354106903076,6.635812282562256,7.814823627471924,1.0,-26.058027267456055,6.054188251495361,7.194977760314941,6.5245137214660645,2.411668300628662,2.7819244861602783,13.300000190734863,6.929999828338623,sgr417,vdgc6,59,73,4,119,123,spec1d.vdgc2.036.gcN253.fits,Star,0.9809014201164246,0
---,SGR,N,---,188.5605010986328,11.987833023071289,-32.603355407714844,3.0944697856903076,2.309518814086914,2.111555576324463,1.0,-20.464157104492188,0.020013846457004547,0.0,-1.160802960395813,1.941343069076538,1.7011768817901611,13.300000190734863,11.270000457763672,sgr416,vdgc6,58,72,4,26,31,spec1d.vdgc2.037.gcN259.fits,Star,0.9817820191383362,0
---,SGR,N,---,188.6058349609375,11.98408317565918,-14.690962791442871,5.627170562744141,5.4499616622924805,4.939914703369141,1.0,3.9026997089385986,4.963434219360352,4.393039226531982,5.2936625480651855,1.8712944984436035,1.8813015222549438,13.300000190734863,9.880000114440918,sgr415,vdgc6,57,71,4,26,31,spec1d.vdgc2.038.gcN298.fits,Star,0.9825524091720581,0
---,SGR,N,---,188.57650756835938,11.971388816833496,-172.7002716064453,3.6464388370513916,3.378281354904175,2.5249392986297607,1.0,-156.06796264648438,3.0120837688446045,1.941343069076538,3.3323051929473877,0.8806092143058777,1.0207061767578125,13.300000190734863,18.43000030517578,sgr410,vdgc6,56,70,4,188,192,spec1d.vdgc2.039.gcN323.fits,Star,0.9434937238693237,0
---,SGR,N,---,188.60696411132812,11.856805801391602,64.41376495361328,2.7199370861053467,1.543436050415039,1.7553523778915405,1.0,92.83422088623047,0.08005538582801819,0.040027692914009094,15.12045955657959,0.900623083114624,1.2308515310287476,13.300000190734863,14.25,sgr390,vdgc6,55,69,4,150,156,spec1d.vdgc2.040.gcN339.fits,Star,0.9808909296989441,0
---,SGR,N,---,188.6040802001953,11.857999801635742,-16.772401809692383,4.776484966278076,3.387206792831421,5.148219108581543,1.0,8.29573917388916,3.0220909118652344,4.873371601104736,11.76814079284668,0.8806092143058777,1.090754508972168,13.300000190734863,16.0,sgr389,vdgc6,54,68,4,26,32,spec1d.vdgc2.042.gcN343.fits,Star,0.9824857711791992,0
---,VIR,N,---,188.61849975585938,11.933221817016602,157.34805297851562,2.549792766571045,1.3388724327087402,1.3501189947128296,1.0,172.81956481933594,0.40027689933776855,0.4302976727485657,2.1715023517608643,0.2601799964904785,0.2701869010925293,13.300000190734863,66.26000213623047,vir316,vdgc6,53,66,4,73,77,spec1d.vdgc2.043.gcN351.fits,Star,0.9620091319084167,0
---,VIR,N,---,188.60145568847656,11.919694900512695,66.8654556274414,2.6990878582000732,1.5460615158081055,1.6774063110351562,1.0,85.31902313232422,0.8706023097038269,1.0707406997680664,5.153564929962158,0.2601799964904785,0.32022154331207275,13.300000190734863,50.66999816894531,vir315,vdgc6,52,65,4,29,33,spec1d.vdgc2.044.gcN352.fits,Star,0.9806960225105286,0
---,VIR,N,---,188.63583374023438,11.914194107055664,121.31312561035156,3.002014398574829,2.0031349658966064,2.1552088260650635,1.0,133.4523162841797,1.54106605052948,1.7412046194076538,-1.160802960395813,0.2701869010925293,0.22015230357646942,13.300000190734863,59.529998779296875,vir313,vdgc6,51,64,4,27,31,spec1d.vdgc2.045.gcN354.fits,Star,0.9729415774345398,0
---,GCN,N,---,188.5748748779297,12.078861236572266,35.18354034423828,2.507173538208008,1.2610708475112915,1.2623803615570068,1.0,38.98697280883789,0.0,0.0,-9.496569633483887,0.16011077165603638,0.17011769115924835,13.300000190734863,94.80000305175781,gcN240,vdgc6,49,63,4,26,30,spec1d.vdgc2.047.gcN371.fits,Star,0.9824852347373962,0
---,GCN,Y,VCC1545,188.5362091064453,12.03327751159668,2053.1396484375,10.048807144165039,10.835209846496582,8.852852821350098,1.0,2060.305419921875,9.886839866638184,7.395115852355957,-6.134243488311768,4.252942085266113,4.703253746032715,13.300000190734863,3.740000009536743,gcN230,vdgc6,48,61,4,55,60,spec1d.vdgc2.049.gcN386.fits,DE_GC,1.0,0
---,GCN,N,---,188.5883331298828,12.011333465576172,-123.18601989746094,8.88748836517334,9.528409004211426,7.720819473266602,1.0,-113.33840942382812,8.966202735900879,7.064887523651123,-3.452388286590576,2.9720561504364014,2.851973056793213,13.300000190734863,5.239999771118164,gcN223,vdgc6,46,58,4,59,63,spec1d.vdgc2.050.gcN387.fits,Star,0.9676121473312378,0
---,GCN,N,---,188.57928466796875,12.003666877746582,51.91511535644531,5.23718786239624,5.171265602111816,4.384334087371826,1.0,63.02360153198242,4.953426837921143,4.032789707183838,-2.191516160964966,0.8005537986755371,1.180816888809204,13.300000190734863,12.710000038146973,gcN221,vdgc6,45,57,4,45,49,spec1d.vdgc2.051.gcN395.fits,Star,0.9817301630973816,0
---,GCN,N,---,188.6041717529297,12.001277923583984,-18.673717498779297,8.433255195617676,8.117452621459961,8.187779426574707,1.0,16.251243591308594,7.375102519989014,7.275032997131348,21.624961853027344,3.1521806716918945,3.5424506664276123,13.300000190734863,5.659999847412109,gcN220,vdgc6,44,55,4,83,87,spec1d.vdgc2.052.gcN407.fits,Star,0.9824197888374329,0
---,GCN,N,---,188.5899200439453,11.990055084228516,166.14414978027344,5.94706392288208,5.192995071411133,5.910365104675293,1.0,194.56459045410156,3.93272066116333,3.9627413749694824,15.12045955657959,3.1521806716918945,4.202907562255859,13.300000190734863,6.769999980926514,gcN216,vdgc6,43,54,4,38,43,spec1d.vdgc2.053.gcN421.fits,Star,0.9581671953201294,0
---,GCN,N,---,188.57229614257812,11.9526948928833,-184.67855834960938,2.812145709991455,1.7919378280639648,1.7962077856063843,1.0,-170.24778747558594,0.8505884408950806,0.9506576657295227,1.1307823657989502,0.9606646299362183,0.8706023097038269,13.300000190734863,19.040000915527344,gcN205,vdgc6,42,53,4,100,104,spec1d.vdgc2.053.serendip1.fits,Star,0.933822751045227,0
---,SERZ,N,---,188.61643981933594,11.950488090515137,-15.351419448852539,9.19843578338623,10.073760986328125,7.9583353996276855,1.0,2.521744728088379,8.836112976074219,5.75398063659668,4.5731635093688965,4.6732330322265625,5.35370397567749,13.300000190734863,3.9700000286102295,serendip1,vdgc6,41,51,4,228,234,spec1d.vdgc2.054.gcN446.fits,Star,0.9825319051742554,0
---,GCN,N,---,188.6159210205078,11.951889038085938,1443.2877197265625,10.063392639160156,9.93372917175293,9.773526191711426,1.0,1459.7198486328125,8.305746078491211,8.84611988067627,3.132166862487793,5.303668975830078,3.9627413749694824,13.300000190734863,4.190000057220459,gcN203,vdgc6,41,50,4,274,278,spec1d.vdgc2.055.gcN449.fits,ICGC,1.0,0
---,GCN,N,---,188.58912658691406,11.951360702514648,-29.160972595214844,16.780845642089844,14.4767427444458,18.828702926635742,1.0,-8.03555965423584,14.149788856506348,18.652904510498047,7.825413703918457,2.791931390762329,2.2415506839752197,13.300000190734863,6.929999828338623,gcN202,vdgc6,40,49,4,125,129,spec1d.vdgc2.056.gcN459.fits,Star,0.9819656014442444,0
---,SGR,N,---,185.78558349609375,12.031583786010742,72.83000183105469,7.693900108337402,2.390000104904175,5.210000038146973,1.0,92.58999633789062,2.390000104904175,5.210000038146973,10.5600004196167,6.03000020980835,7.349999904632568,9.199999809265137,5.989999771118164,0.0,vugc6,58,,,58,66,spec1d.vdgc2.057.gcN474.fits,Star,0.9801772236824036,0
---,GCN,Y,VCC1563,188.59912109375,11.916444778442383,2234.425048828125,6.133296489715576,5.554076671600342,5.9228386878967285,1.0,2259.613037109375,3.9927620887756348,4.172886848449707,11.888224601745605,3.652526617050171,4.012775897979736,13.300000190734863,7.039999961853027,gcN190,vdgc6,38,47,4,35,40,spec1d.vdgc2.058.vir679.fits,DE_GC,1.0,0
---,GCN,Y,VCC1563,188.61024475097656,11.909832954406738,2243.02099609375,3.118967056274414,2.1551389694213867,2.3337807655334473,1.0,2254.189453125,1.591100811958313,1.7912391424179077,-2.131474494934082,0.7405123114585876,0.8205676674842834,13.300000190734863,19.989999771118164,gcN189,vdgc6,37,46,4,65,71,spec1d.vdgc2.059.vir680.fits,DE_GC,1.0,0
---,ALG,N,---,190.114501953125,12.864527702331543,107.1435317993164,2.5811703205108643,1.4336466789245605,1.3747777938842773,1.0,120.7435302734375,0.7004846334457397,0.5703946352005005,91.72345733642578,0.4903392195701599,0.4903392195701599,13.600000381469727,69.44000244140625,alg142,vdgc7,2,2,-1,16,22,spec1d.vdgc2.061.vir690.fits,Star,0.975722074508667,0
---,ALG,N,---,190.04354858398438,12.92044448852539,28.849367141723633,2.8962738513946533,1.8769850730895996,1.9698647260665894,1.0,48.483543395996094,1.2908930778503418,1.3509345054626465,6.03417444229126,0.5403738021850586,0.7004846334457397,13.600000381469727,90.06999969482422,alg147,vdgc7,3,3,-1,15,21,spec1d.vdgc2.062.sgr734.fits,Star,0.982670247554779,0
---,ALG,N,---,189.91062927246094,12.998583793640137,7.094316005706787,2.531543731689453,1.3257945775985718,1.2962346076965332,1.0,-119.21247100830078,0.3802630603313446,0.25017306208610535,-139.9067840576172,0.22015230357646942,0.2301592230796814,13.600000381469727,128.47999572753906,alg180,vdgc7,4,4,-1,15,21,spec1d.vdgc2.063.sgr739.fits,Star,0.9829116463661194,0
---,ALG,N,---,190.00833129882812,12.892194747924805,132.28091430664062,2.706336259841919,1.530437707901001,1.7263898849487305,1.0,152.65560913085938,0.7805399894714355,1.1307823657989502,6.774686813354492,0.4102838337421417,0.3702561557292938,13.600000381469727,76.55999755859375,alg197,vdgc7,5,5,-1,14,20,spec1d.vdgc2.064.sgr747.fits,Star,0.9702833294868469,0
---,SGR,N,---,189.9844512939453,12.976361274719238,148.5421600341797,9.517242431640625,9.66479206085205,8.881892204284668,1.0,156.5683135986328,8.936182022094727,8.405815124511719,-5.573855876922607,3.462395191192627,2.5817861557006836,13.600000381469727,5.480000019073486,sgr385,vdgc7,50,58,4,28,34,spec1d.vdgc2.065.sgr752.fits,Star,0.9653211236000061,0
---,SGR,N,---,189.9024200439453,12.971833229064941,-34.844696044921875,12.382216453552246,10.600052833557129,13.789851188659668,1.0,-30.77128791809082,9.446535110473633,12.568695068359375,-9.526590347290039,4.643211841583252,5.5338287353515625,13.600000381469727,3.4600000381469727,sgr382,vdgc7,49,57,3,9,15,spec1d.vdgc2.066.sgr764.fits,Star,0.9816529154777527,0
---,SGR,N,---,190.00950622558594,12.938194274902344,125.11595916748047,8.086511611938477,9.021223068237305,6.566539764404297,1.0,126.21731567382812,8.55591869354248,6.134243488311768,-12.49864673614502,2.5717790126800537,1.9813706874847412,13.600000381469727,16.209999084472656,sgr376,vdgc7,48,56,4,213,220,spec1d.vdgc2.067.sgr767.fits,Star,0.9720748066902161,0
---,SGR,N,---,189.94200134277344,12.922499656677246,-16.93230628967285,9.828780174255371,10.730025291442871,8.446423530578613,1.0,-19.203285217285156,8.315752983093262,6.534520626068115,-15.870979309082031,6.664610385894775,5.20359992980957,13.600000381469727,5.420000076293945,sgr374,vdgc7,47,55,1,61,66,spec1d.vdgc2.068.sgr770.fits,Star,0.9824804067611694,0
---,SGR,N,---,190.03158569335938,12.917860984802246,49.24347686767578,9.57108211517334,8.565428733825684,10.158234596252441,1.0,42.84964370727539,7.495184898376465,9.626659393310547,-19.993831634521484,3.9527344703674316,2.992069959640503,13.600000381469727,11.390000343322754,sgr373,vdgc7,46,54,4,69,75,spec1d.vdgc2.069.sgr779.fits,Star,0.9818778038024902,0
---,SGR,N,---,190.09124755859375,12.869527816772461,28.479108810424805,21.439807891845703,33.98869705200195,9.483532905578613,1.0,-39.61740493774414,29.89067840576172,5.413745403289795,-81.69651794433594,16.13115882873535,7.685317039489746,13.600000381469727,4.929999828338623,sgr359,vdgc7,45,53,4,153,159,spec1d.vdgc2.070.sgr783.fits,Star,0.9826794266700745,0
---,VIR,N,---,189.97640991210938,12.95977783203125,-1.9219212532043457,2.667764663696289,1.6106171607971191,1.5060335397720337,1.0,-3.882686138153076,0.9406507611274719,0.7905468940734863,-15.560765266418457,0.3802630603313446,0.28019383549690247,13.600000381469727,54.13999938964844,vir297,vdgc7,44,51,4,38,44,spec1d.vdgc2.071.sgr788.fits,Star,0.9828366041183472,0
---,VIR,N,---,190.0050048828125,12.937444686889648,158.0487518310547,3.0767993927001953,2.0475592613220215,2.34570050239563,1.0,155.87783813476562,1.591100811958313,1.8112530708312988,-15.770910263061523,0.310214638710022,0.8105607032775879,13.600000381469727,38.130001068115234,vir294,vdgc7,43,50,4,41,47,spec1d.vdgc2.072.sgr797.fits,Star,0.9617237448692322,0
---,GCN,N,---,189.9407958984375,13.00647258758545,243.4678497314453,2.7046151161193848,1.5706406831741333,1.6695075035095215,1.0,242.45774841308594,0.8906161785125732,1.0307130813598633,-14.610106468200684,0.3302284777164459,0.40027689933776855,13.600000381469727,55.849998474121094,gcN184,vdgc7,41,46,4,89,96,spec1d.vdgc2.073.sgr800.fits,Star,0.8808331489562988,0
---,GCN,N,---,189.95220947265625,12.982861518859863,99.19803619384766,7.637521266937256,6.804721832275391,7.844036102294922,1.0,104.61236572265625,6.444458484649658,7.475171089172363,-8.185663223266602,1.7912391424179077,2.0213983058929443,13.600000381469727,9.720000267028809,gcN169,vdgc7,39,44,4,59,65,spec1d.vdgc2.074.mst869.fits,Star,0.9770101308822632,0
---,GCN,Y,VCC1809,189.9324188232422,12.97652816772461,2833.399658203125,11.212730407714844,12.449440956115723,9.555951118469238,1.0,2856.176025390625,10.547296524047852,8.075586318969727,9.176348686218262,6.494493007659912,4.953426837921143,13.600000381469727,5.96999979019165,gcN168,vdgc7,38,43,1,72,79,spec1d.vdgc2.076.mst912.fits,DE_GC,1.0,0
---,GCN,Y,VCC1809,189.9412078857422,12.972888946533203,2770.23583984375,4.073149681091309,2.21948504447937,4.925287246704102,1.0,2775.88037109375,1.0807476043701172,4.322990417480469,-7.955503940582275,1.4810246229171753,2.0013844966888428,13.600000381469727,12.65999984741211,gcN164,vdgc7,36,40,4,25,31,spec1d.vdgc3.000.alg60.fits,DE_GC,1.0,0
---,GCN,Y,VCC1809,189.94578552246094,12.965250015258789,2847.089111328125,3.32257342338562,2.601973056793213,2.4369683265686035,1.0,2850.021728515625,0.0,0.0,-10.667379379272461,2.281578540802002,2.091446876525879,13.600000381469727,8.579999923706055,gcN160,vdgc7,35,39,1,24,30,spec1d.vdgc3.001.alg77.fits,DE_GC,1.0,0
---,GCN,N,---,189.94679260253906,12.958611488342285,83.84741973876953,7.326742172241211,6.568125247955322,7.432887077331543,1.0,82.70721435546875,5.904084205627441,6.604568958282471,-14.740198135375977,2.5917930603027344,3.172194480895996,13.600000381469727,8.789999961853027,gcN155,vdgc7,33,37,4,46,52,spec1d.vdgc3.002.alg86.fits,Star,0.9790396690368652,0
---,SERZ,N,---,190.05599975585938,12.898930549621582,41.42806625366211,13.958443641662598,13.078389167785645,14.53179931640625,1.0,87.67064666748047,6.344388961791992,5.814022064208984,32.642581939697266,11.367864608764648,13.259173393249512,13.600000381469727,5.0,serendip1,vdgc7,58,68,4,2,10,spec1d.vdgc3.003.alg146.fits,Star,0.9822497963905334,0
---,SERZ,N,---,189.9750518798828,12.945876121520996,-742.7644653320312,44.86481857299805,58.08766555786133,31.73969078063965,1.0,-728.1937866210938,56.46906661987305,29.51041603088379,0.970671534538269,13.559380531311035,11.618037223815918,13.600000381469727,0.5899999737739563,serendip1,vdgc7,31,35,2,24,32,spec1d.vdgc3.004.alg156.fits,ICGC,0.9999999403953552,0
---,GCN,N,---,189.99349975585938,12.931666374206543,50.95465850830078,3.4648563861846924,2.719417095184326,2.6884748935699463,1.0,49.39417266845703,2.281578540802002,2.2515575885772705,-15.16048812866211,0.7905468940734863,0.77053302526474,13.600000381469727,23.420000076293945,gcN143,vdgc7,29,32,4,17,23,spec1d.vdgc3.005.alg191.fits,Star,0.981784462928772,0
---,GCN,N,---,189.96395874023438,12.928777694702148,3.49182391166687,2.6937263011932373,1.5878561735153198,1.6151496171951294,1.0,4.623198509216309,0.9206368923187256,0.9906853437423706,-12.468626022338867,0.3302284777164459,0.25017306208610535,13.600000381469727,51.709999084472656,gcN142,vdgc7,28,31,4,12,18,spec1d.vdgc3.006.alg198.fits,Star,0.9828940033912659,0
---,GCN,N,---,190.03221130371094,12.876416206359863,161.27098083496094,6.0330729484558105,4.5464701652526855,7.683916091918945,1.0,177.3226776123047,0.9206368923187256,6.604568958282471,2.4516959190368652,4.272956371307373,3.7225754261016846,13.600000381469727,4.909999847412109,gcN114,vdgc7,23,24,1,41,47,spec1d.vdgc3.007.nuc5.fits,Star,0.9603666067123413,0
---,GCN,N,---,190.0889129638672,12.870111465454102,78.57376861572266,7.941369533538818,6.396529674530029,8.894488334655762,1.0,101.420166015625,0.3302284777164459,0.0,9.246397018432617,6.264333724975586,8.806092262268066,13.600000381469727,5.760000228881836,gcN110,vdgc7,22,23,3,5,11,spec1d.vdgc3.008.nuc6.fits,Star,0.9796145558357239,0
---,GCN,N,---,190.07875061035156,12.86702823638916,49.66376876831055,2.5301737785339355,1.3076181411743164,1.3063538074493408,1.0,41.94902038574219,0.3502423167228699,0.36024922132492065,-21.31474494934082,0.1501038372516632,0.11007615178823471,13.600000381469727,117.13999938964844,gcN106,vdgc7,21,22,4,53,60,spec1d.vdgc3.009.gcA8.fits,Star,0.9818552732467651,0
---,GCN,N,---,190.10533142089844,12.83769416809082,25.286901473999023,11.84405517578125,13.983141899108887,9.384306907653809,1.0,34.12360763549805,13.23915958404541,8.255711555480957,-4.7632951736450195,4.322990417480469,4.282962799072266,13.600000381469727,6.789999961853027,gcN88,vdgc7,20,21,4,72,78,spec1d.vdgc3.010.gcA9.fits,Star,0.9827511310577393,0
---,GCN,N,---,190.12062072753906,12.82247257232666,52.495723724365234,6.158244609832764,6.769400119781494,4.771162033081055,1.0,58.780662536621094,6.584555149078369,4.523129463195801,-7.315060615539551,0.9506576657295227,0.8605953454971313,13.600000381469727,22.43000030517578,gcN79,vdgc7,18,19,4,14,19,spec1d.vdgc3.011.gcA10.fits,Star,0.981696605682373,0
---,GCN,N,---,190.09658813476562,12.819138526916504,128.22811889648438,2.5874428749084473,1.3875024318695068,1.4435311555862427,1.0,141.82810974121094,0.6004153490066528,0.7204984426498413,0.11007615178823471,2.5317513942718506,118.65208435058594,13.600000381469727,16.600000381469727,gcN77,vdgc7,17,17,1,244,252,spec1d.vdgc3.019.gcA18.fits,Star,0.9713230729103088,0
---,GCA,N,---,190.0555877685547,12.870611190795898,-57.02003860473633,15.824809074401855,12.8897123336792,18.46516227722168,1.0,-43.420040130615234,12.828874588012695,18.422744750976562,-35.60462951660156,14.610106468200684,40.087730407714844,13.600000381469727,2.2300000190734863,gcA20,vdgc7,14,14,2,13,19,spec1d.vdgc3.021.gcN57.fits,Star,0.9799318909645081,0
